Team,G,Date,Opp,W/L,Pts Scored,Pts Allowed,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%-opp,TOV%-opp,DRB%,FT/FGA-opp
MEM,10,2018-11-07,DEN,W,89,87,101.10,98.80,88.10,0.36,0.30,0.55,46.80,63.30,7.90,14.00,0.49,17.30,22.20,0.30,0.44,15.00,68.30,0.18
MEM,11,2018-11-10,PHI,W,112,106,107.60,101.80,94.30,0.15,0.29,0.51,48.40,35.60,8.60,5.60,0.49,9.10,27.30,0.11,0.56,20.00,78.90,0.12
MEM,12,2018-11-12,UTA,L,88,96,92.90,101.30,94.70,0.29,0.30,0.49,46.20,57.60,7.40,18.00,0.44,15.20,18.20,0.23,0.45,13.60,72.30,0.28
MEM,13,2018-11-14,MIL,W,116,113,117.20,114.10,99.00,0.29,0.43,0.62,43.60,57.10,8.10,8.70,0.59,11.40,10.30,0.22,0.56,14.70,76.90,0.27
MEM,14,2018-11-16,SAC,W,112,104,113.00,104.90,99.10,0.28,0.29,0.59,48.80,55.80,11.10,10.60,0.57,12.00,21.40,0.18,0.54,18.80,77.50,0.23
MEM,15,2018-11-18,MIN,W,100,87,106.40,92.60,94.00,0.30,0.34,0.54,46.70,74.30,11.70,17.60,0.50,11.40,20.40,0.22,0.46,18.70,76.70,0.16
MEM,16,2018-11-19,DAL,W,98,88,103.00,92.50,95.10,0.18,0.38,0.57,51.10,78.40,8.40,19.60,0.54,15.00,12.20,0.15,0.40,8.50,85.10,0.20
MEM,17,2018-11-21,SAS,W,104,103,112.70,111.60,92.30,0.26,0.31,0.58,48.20,53.80,4.30,11.70,0.53,9.10,10.80,0.22,0.47,7.80,78.30,0.32
MEM,18,2018-11-23,LAC,L,107,112,99.70,104.40,97.20,0.20,0.29,0.54,49.50,69.00,5.60,9.90,0.51,13.80,13.00,0.15,0.47,9.40,83.70,0.26
MEM,19,2018-11-25,NYK,L,98,103,104.50,109.80,93.80,0.22,0.35,0.52,42.30,71.10,5.30,27.50,0.51,6.90,12.50,0.13,0.42,6.20,71.40,0.30
MEM,20,2018-11-27,TOR,L,114,122,123.60,132.30,92.20,0.25,0.34,0.60,53.00,62.80,9.80,13.90,0.56,12.10,28.90,0.21,0.74,15.60,85.70,0.29
MEM,21,2018-11-30,BRK,W,131,125,117.30,111.90,92.50,0.22,0.30,0.59,46.90,54.00,7.20,12.00,0.55,13.30,21.60,0.19,0.53,13.00,75.60,0.27
MEM,22,2018-12-02,PHI,L,95,103,96.30,104.40,98.70,0.29,0.35,0.53,44.30,57.60,7.10,13.50,0.49,13.60,6.80,0.23,0.54,15.50,91.40,0.31
MEM,23,2018-12-05,LAC,W,96,86,100.10,89.70,95.90,0.28,0.33,0.50,51.00,48.60,9.40,11.80,0.48,13.60,23.40,0.18,0.39,16.80,77.60,0.38
MEM,24,2018-12-07,NOP,W,107,103,110.40,106.30,96.90,0.34,0.23,0.56,50.00,76.90,10.30,12.70,0.52,10.30,23.80,0.25,0.49,16.00,76.20,0.24
MEM,25,2018-12-08,LAL,L,88,111,91.70,115.70,95.90,0.21,0.36,0.48,38.70,50.00,13.50,12.30,0.44,14.00,19.10,0.17,0.53,15.00,58.70,0.09
MEM,26,2018-12-10,DEN,L,99,105,112.70,119.50,87.90,0.23,0.36,0.61,45.90,59.50,8.00,8.20,0.56,14.70,17.10,0.22,0.56,13.00,71.80,0.23
MEM,27,2018-12-12,POR,W,92,83,93.70,84.50,98.20,0.29,0.29,0.50,53.70,55.90,9.20,15.40,0.46,11.50,18.40,0.20,0.40,13.00,91.30,0.15
MEM,28,2018-12-14,MIA,L,97,100,110.30,113.70,88.00,0.30,0.35,0.52,40.50,60.00,10.20,11.60,0.47,6.90,21.70,0.23,0.53,15.10,63.20,0.16
MEM,29,2018-12-15,HOU,L,97,105,109.20,118.30,88.80,0.23,0.31,0.59,49.30,50.00,9.00,16.70,0.57,14.50,16.70,0.16,0.57,12.50,82.90,0.30
MEM,30,2018-12-17,GSW,L,93,110,93.60,110.70,99.40,0.23,0.32,0.54,49.40,66.70,6.00,7.40,0.50,15.50,5.30,0.18,0.51,9.40,86.70,0.28
MEM,31,2018-12-19,POR,L,92,99,103.90,111.80,88.60,0.24,0.35,0.53,45.60,66.70,13.60,20.40,0.48,13.90,26.20,0.22,0.54,20.00,67.60,0.24
MEM,32,2018-12-21,SAC,L,99,102,106.30,109.60,93.10,0.12,0.40,0.59,51.20,64.90,7.50,17.00,0.56,17.60,21.10,0.11,0.46,8.20,75.00,0.24
MEM,33,2018-12-23,LAL,W,107,99,114.00,105.40,93.90,0.16,0.29,0.56,51.20,57.10,9.60,15.60,0.54,8.60,20.50,0.10,0.56,15.90,85.00,0.20
MEM,34,2018-12-26,CLE,W,95,87,104.90,96.10,90.50,0.33,0.31,0.57,39.10,61.10,7.70,14.10,0.54,12.70,8.10,0.25,0.40,13.80,62.00,0.13
MEM,35,2018-12-29,BOS,L,103,112,108.40,117.90,95.00,0.38,0.34,0.58,50.00,66.70,11.60,4.50,0.52,15.30,21.60,0.32,0.60,16.20,80.00,0.20
MEM,36,2018-12-31,HOU,L,101,113,105.50,118.10,95.70,0.37,0.30,0.53,45.90,63.20,11.50,13.80,0.50,9.50,13.30,0.23,0.57,12.60,82.50,0.47
MEM,37,2019-01-02,DET,L,94,101,104.60,112.40,89.80,0.27,0.23,0.54,51.20,58.30,2.20,11.60,0.49,11.20,18.60,0.23,0.53,7.00,83.70,0.16
MEM,38,2019-01-04,BRK,L,100,109,98.80,107.70,101.20,0.16,0.26,0.50,47.10,54.80,8.90,11.10,0.48,11.50,17.80,0.12,0.54,18.10,80.00,0.30
MEM,39,2019-01-05,SAS,L,88,108,88.30,108.40,99.60,0.23,0.34,0.49,49.40,67.70,12.00,5.90,0.45,18.10,16.70,0.18,0.54,14.50,91.90,0.40
MEM,40,2019-01-07,NOP,L,95,114,97.10,116.50,97.90,0.23,0.39,0.55,47.40,80.00,5.10,11.30,0.51,17.30,14.60,0.19,0.59,13.20,85.70,0.25
UTA,1,2018-10-17,SAC,W,123,117,116.40,110.70,105.70,0.48,0.34,0.64,54.30,51.20,7.60,5.30,0.60,15.10,13.50,0.35,0.55,8.00,88.60,0.13
UTA,2,2018-10-19,GSW,L,123,124,119.40,120.30,103.10,0.33,0.52,0.60,46.90,60.00,10.70,5.90,0.56,13.60,22.20,0.27,0.62,14.40,77.80,0.18
UTA,3,2018-10-22,MEM,L,84,92,88.50,96.90,94.90,0.28,0.39,0.46,53.80,62.10,6.30,10.70,0.40,14.00,21.70,0.22,0.42,9.50,85.10,0.25
UTA,4,2018-10-24,HOU,W,100,89,104.90,93.30,95.40,0.36,0.37,0.55,57.30,61.80,7.30,10.60,0.50,16.60,26.50,0.28,0.47,13.90,79.20,0.09
UTA,5,2018-10-27,NOP,W,132,111,121.50,102.20,108.60,0.42,0.36,0.63,51.80,69.60,6.40,11.50,0.58,11.10,17.10,0.34,0.47,12.90,77.10,0.23
UTA,6,2018-10-28,DAL,W,113,104,114.20,105.10,99.00,0.28,0.31,0.63,50.00,59.50,8.10,9.50,0.59,16.70,20.50,0.24,0.47,11.30,74.50,0.21
UTA,7,2018-10-31,MIN,L,125,128,121.30,124.20,103.00,0.31,0.31,0.57,53.90,53.20,8.70,8.20,0.55,11.30,37.00,0.19,0.65,13.40,80.00,0.19
UTA,8,2018-11-02,MEM,L,100,110,111.00,122.00,90.10,0.33,0.47,0.57,50.00,58.30,3.30,10.20,0.56,13.70,25.00,0.18,0.59,10.90,76.30,0.28
UTA,9,2018-11-03,DEN,L,88,103,92.40,108.20,95.20,0.30,0.38,0.48,45.50,66.70,12.60,12.70,0.44,11.60,20.00,0.20,0.55,15.70,78.90,0.14
UTA,10,2018-11-05,TOR,L,111,124,111.40,124.50,99.60,0.48,0.36,0.53,48.20,76.30,10.00,7.50,0.49,10.30,25.00,0.31,0.65,13.20,80.00,0.15
UTA,11,2018-11-07,DAL,W,117,102,116.90,101.90,100.10,0.29,0.42,0.58,41.70,72.10,12.00,20.40,0.56,9.90,17.80,0.20,0.45,20.90,69.20,0.49
UTA,12,2018-11-09,BOS,W,123,115,126.70,118.50,97.10,0.39,0.44,0.68,61.60,67.40,4.10,8.90,0.64,15.10,25.80,0.31,0.54,7.60,88.10,0.23
UTA,13,2018-11-12,MEM,W,96,88,101.30,92.90,94.70,0.37,0.39,0.50,53.80,59.40,7.40,10.90,0.45,13.60,27.70,0.28,0.44,15.20,81.80,0.23
UTA,14,2018-11-14,DAL,L,68,118,68.50,118.90,99.20,0.23,0.43,0.38,39.30,64.00,11.10,6.10,0.35,19.00,15.40,0.15,0.66,17.80,78.10,0.21
UTA,15,2018-11-16,PHI,L,107,113,105.20,111.10,101.70,0.42,0.25,0.51,48.80,36.60,9.80,6.90,0.49,11.10,24.40,0.24,0.57,15.20,74.40,0.25
UTA,16,2018-11-17,BOS,W,98,86,103.30,90.60,94.90,0.35,0.49,0.55,47.40,65.70,11.60,6.90,0.52,13.50,17.10,0.22,0.41,12.30,69.60,0.12
UTA,17,2018-11-19,IND,L,94,121,97.90,126.00,96.00,0.22,0.34,0.58,45.00,72.20,6.20,14.70,0.56,18.20,8.30,0.15,0.59,8.20,75.00,0.12
UTA,18,2018-11-21,SAC,L,110,119,111.60,120.80,98.50,0.35,0.44,0.54,48.90,55.30,7.10,10.90,0.50,9.00,23.10,0.25,0.59,10.20,81.00,0.16
UTA,19,2018-11-23,LAL,L,83,90,80.50,87.30,103.10,0.20,0.27,0.45,46.60,66.70,11.60,5.40,0.41,17.00,14.30,0.15,0.50,20.90,87.20,0.14
UTA,20,2018-11-25,SAC,W,133,112,123.40,103.90,107.80,0.36,0.33,0.62,57.60,61.20,10.20,8.10,0.59,14.50,31.00,0.27,0.52,14.70,83.70,0.27
UTA,21,2018-11-26,IND,L,88,121,89.90,123.60,97.90,0.21,0.38,0.50,49.40,73.50,10.20,6.10,0.47,16.10,22.20,0.15,0.64,14.90,87.50,0.17
UTA,22,2018-11-28,BRK,W,101,91,99.90,90.00,101.20,0.26,0.34,0.55,50.00,43.60,9.90,10.70,0.53,17.20,19.00,0.17,0.41,16.90,74.10,0.23
UTA,23,2018-11-30,CHO,W,119,111,121.80,113.60,97.70,0.22,0.49,0.67,51.90,72.70,5.10,7.50,0.65,13.60,16.20,0.16,0.54,7.40,83.30,0.08
UTA,24,2018-12-02,MIA,L,100,102,102.70,104.80,97.40,0.17,0.37,0.52,50.00,53.80,8.20,10.00,0.50,12.00,21.70,0.12,0.47,11.30,74.10,0.19
UTA,25,2018-12-04,SAS,W,139,105,135.20,102.10,102.80,0.24,0.39,0.75,56.80,74.50,11.70,7.40,0.73,15.50,16.70,0.20,0.53,14.40,84.10,0.11
UTA,26,2018-12-06,HOU,W,118,91,118.40,91.30,99.70,0.30,0.36,0.58,52.20,57.80,16.10,7.70,0.55,10.60,29.30,0.23,0.43,19.40,71.40,0.17
UTA,27,2018-12-09,SAS,L,97,110,102.30,116.00,94.80,0.22,0.34,0.52,45.20,62.20,8.40,5.30,0.49,13.00,20.00,0.17,0.56,10.40,74.40,0.12
UTA,28,2018-12-10,OKC,L,113,122,107.40,116.00,105.20,0.36,0.34,0.58,51.10,69.80,10.50,6.30,0.56,17.10,26.20,0.23,0.55,14.30,73.90,0.33
UTA,29,2018-12-12,MIA,W,111,84,116.20,87.90,95.60,0.28,0.42,0.65,63.40,72.50,6.30,9.10,0.63,16.60,20.00,0.20,0.46,12.90,95.70,0.18
UTA,30,2018-12-15,ORL,L,89,96,91.50,98.70,97.20,0.32,0.33,0.44,46.70,60.70,13.40,8.30,0.35,9.00,20.00,0.29,0.55,21.40,88.60,0.24
UTA,31,2018-12-17,HOU,L,97,102,93.20,98.10,104.00,0.38,0.43,0.51,57.10,71.90,8.70,8.20,0.45,19.40,26.80,0.28,0.44,14.60,82.00,0.30
UTA,32,2018-12-19,GSW,W,108,103,104.00,99.10,103.90,0.24,0.45,0.53,52.00,81.10,6.70,9.40,0.48,13.50,20.80,0.19,0.45,10.40,80.80,0.18
UTA,33,2018-12-21,POR,W,120,90,124.20,93.10,96.60,0.20,0.36,0.65,50.00,74.50,7.20,10.90,0.65,14.00,17.10,0.12,0.46,12.90,73.50,0.12
UTA,34,2018-12-22,OKC,L,106,107,101.90,102.80,104.10,0.19,0.37,0.53,46.30,83.30,11.50,6.30,0.51,11.40,18.90,0.12,0.52,14.70,81.00,0.16
UTA,35,2018-12-25,POR,W,117,96,117.50,96.40,99.60,0.28,0.35,0.63,53.80,43.50,7.00,15.20,0.63,15.40,22.50,0.14,0.44,10.70,78.40,0.19
UTA,36,2018-12-27,PHI,L,97,114,99.30,116.70,97.60,0.31,0.41,0.50,48.40,57.60,11.30,2.00,0.45,14.00,24.00,0.23,0.58,12.20,78.00,0.17
UTA,37,2018-12-29,NYK,W,129,97,128.60,96.70,100.30,0.15,0.39,0.65,63.20,58.80,8.00,11.10,0.63,14.60,35.70,0.12,0.46,13.60,84.90,0.21
UTA,38,2019-01-01,TOR,L,116,122,116.90,122.90,99.30,0.30,0.33,0.53,48.90,54.80,6.00,6.50,0.48,3.50,23.10,0.24,0.59,8.50,86.10,0.30
UTA,39,2019-01-04,CLE,W,117,91,125.20,97.40,93.40,0.27,0.43,0.64,54.70,66.70,6.40,14.80,0.60,10.70,20.00,0.23,0.46,12.70,84.80,0.20
UTA,40,2019-01-05,DET,W,110,105,108.90,103.90,101.00,0.39,0.26,0.57,48.80,61.50,11.90,10.50,0.52,11.10,15.20,0.30,0.54,16.50,87.50,0.20
UTA,41,2019-01-07,MIL,L,102,114,102.10,114.20,99.90,0.27,0.43,0.53,50.00,55.60,6.00,8.20,0.50,13.50,23.40,0.19,0.52,8.70,77.80,0.13
CHO,1,2018-10-17,MIL,L,112,113,109.20,110.20,102.60,0.24,0.41,0.55,41.80,51.20,7.80,17.60,0.53,9.80,16.40,0.15,0.58,18.30,74.40,0.18
CHO,2,2018-10-19,ORL,W,120,88,119.00,87.20,100.90,0.22,0.41,0.59,55.60,74.40,5.90,6.30,0.56,13.00,27.30,0.18,0.41,13.00,78.20,0.11
CHO,3,2018-10-20,MIA,W,113,112,113.60,112.60,99.50,0.25,0.45,0.55,44.90,56.10,6.00,21.80,0.53,9.60,24.50,0.16,0.52,12.90,70.00,0.21
CHO,4,2018-10-22,TOR,L,106,127,105.80,126.80,100.20,0.19,0.29,0.51,47.10,51.20,5.00,10.40,0.47,10.30,25.50,0.15,0.66,12.20,84.40,0.14
CHO,5,2018-10-24,CHI,L,110,112,117.10,119.20,93.90,0.34,0.41,0.56,44.40,62.20,5.30,10.40,0.49,5.80,18.20,0.31,0.55,13.20,75.70,0.36
CHO,6,2018-10-26,CHI,W,135,106,138.70,108.90,97.40,0.17,0.34,0.68,59.50,56.60,10.30,20.40,0.65,9.10,29.70,0.16,0.53,12.10,83.00,0.19
CHO,7,2018-10-27,PHI,L,103,105,102.60,104.60,100.40,0.25,0.37,0.49,46.20,51.40,3.00,12.70,0.44,7.90,17.60,0.21,0.44,9.50,73.60,0.28
CHO,8,2018-10-30,MIA,W,125,113,127.40,115.10,98.10,0.36,0.35,0.67,53.40,61.40,7.10,8.50,0.62,13.00,25.00,0.30,0.53,13.30,75.60,0.23
CHO,9,2018-11-01,OKC,L,107,111,103.30,107.20,103.50,0.24,0.44,0.52,51.00,68.40,6.80,5.10,0.47,14.20,23.90,0.21,0.47,8.40,74.10,0.22
CHO,10,2018-11-03,CLE,W,126,94,130.40,97.30,96.60,0.14,0.33,0.65,65.80,55.80,3.10,12.70,0.63,13.40,34.30,0.13,0.49,12.90,92.70,0.17
CHO,11,2018-11-06,ATL,W,113,102,104.60,94.50,108.00,0.20,0.34,0.56,53.80,60.00,8.30,7.30,0.56,17.40,21.10,0.11,0.52,19.10,83.30,0.17
CHO,12,2018-11-09,PHI,L,132,133,117.10,118.00,102.10,0.36,0.36,0.52,45.40,58.10,8.90,8.80,0.46,3.00,23.30,0.27,0.54,12.50,72.90,0.33
CHO,13,2018-11-11,DET,W,113,103,117.10,106.70,96.50,0.21,0.33,0.61,47.40,55.80,6.20,13.30,0.57,11.40,17.10,0.19,0.42,8.20,64.50,0.14
CHO,14,2018-11-13,CLE,L,89,113,93.00,118.10,95.70,0.20,0.43,0.43,38.10,66.70,12.50,6.60,0.39,8.00,20.70,0.16,0.61,17.40,64.10,0.12
CHO,15,2018-11-17,PHI,L,119,122,102.10,104.70,105.50,0.27,0.31,0.54,48.00,54.80,8.60,5.20,0.47,13.30,17.00,0.25,0.48,14.80,81.60,0.35
CHO,16,2018-11-19,BOS,W,117,112,116.50,111.50,100.40,0.25,0.46,0.59,51.80,41.90,5.00,5.30,0.57,11.60,19.50,0.18,0.56,11.00,81.80,0.15
CHO,17,2018-11-21,IND,W,127,109,135.60,116.40,93.60,0.28,0.36,0.71,49.30,66.70,7.50,5.90,0.68,11.80,18.20,0.24,0.55,13.30,75.00,0.19
CHO,18,2018-11-23,OKC,L,104,109,102.50,107.50,101.40,0.15,0.33,0.52,50.00,55.80,7.90,8.30,0.49,11.50,23.90,0.13,0.50,11.90,76.10,0.17
CHO,19,2018-11-25,ATL,L,123,124,121.00,122.00,101.60,0.30,0.49,0.59,50.60,73.20,7.90,7.30,0.54,8.70,23.80,0.25,0.62,13.20,78.00,0.09
CHO,20,2018-11-26,MIL,W,110,107,110.30,107.30,99.70,0.37,0.36,0.58,47.80,55.30,9.00,11.40,0.55,10.50,11.60,0.26,0.50,12.40,79.60,0.19
CHO,21,2018-11-28,ATL,W,108,94,103.80,90.40,104.00,0.45,0.24,0.54,44.90,52.60,14.40,10.20,0.48,12.40,11.60,0.34,0.40,15.60,70.90,0.20
CHO,22,2018-11-30,UTA,L,111,119,113.60,121.80,97.70,0.14,0.29,0.55,48.10,40.40,8.20,7.30,0.54,7.40,16.70,0.08,0.65,13.60,83.80,0.16
CHO,23,2018-12-02,NOP,L,109,119,107.00,116.90,101.80,0.31,0.40,0.53,45.10,64.10,8.80,11.10,0.48,9.60,21.20,0.23,0.58,15.00,76.90,0.23
CHO,24,2018-12-05,MIN,L,104,121,104.60,121.70,99.50,0.15,0.34,0.50,44.40,67.50,7.00,1.50,0.47,8.70,24.50,0.12,0.61,13.30,73.00,0.15
CHO,25,2018-12-07,DEN,W,113,107,118.30,112.00,95.60,0.44,0.41,0.55,46.60,60.60,8.40,13.60,0.46,8.10,27.10,0.40,0.43,7.40,63.60,0.21
CHO,26,2018-12-09,NYK,W,119,107,115.70,104.10,102.80,0.31,0.39,0.60,50.60,45.20,10.70,6.00,0.55,10.80,15.40,0.26,0.54,15.00,81.80,0.07
CHO,27,2018-12-12,DET,W,108,107,109.40,108.40,98.70,0.43,0.33,0.53,46.20,60.00,7.10,9.60,0.47,6.50,13.30,0.34,0.54,12.80,78.30,0.16
CHO,28,2018-12-14,NYK,L,124,126,112.00,113.80,100.30,0.10,0.47,0.58,52.60,79.20,6.30,7.80,0.57,13.10,19.60,0.08,0.54,8.20,82.40,0.20
CHO,29,2018-12-15,LAL,L,100,128,94.30,120.80,106.00,0.20,0.32,0.50,42.20,56.40,2.80,10.30,0.46,15.30,17.60,0.16,0.61,12.80,74.40,0.17
CHO,30,2018-12-19,CLE,W,110,99,118.50,106.60,92.80,0.10,0.27,0.57,59.30,51.10,4.30,8.10,0.56,11.10,29.50,0.07,0.54,7.20,90.50,0.08
CHO,31,2018-12-21,DET,W,98,86,108.90,95.50,90.00,0.37,0.32,0.56,51.20,57.60,7.80,10.40,0.52,15.50,27.50,0.27,0.44,13.20,72.70,0.17
CHO,32,2018-12-23,BOS,L,103,119,106.30,122.90,96.90,0.29,0.36,0.52,44.00,63.20,9.30,10.60,0.48,8.30,20.00,0.22,0.58,12.60,71.80,0.23
CHO,33,2018-12-26,BRK,L,132,134,112.20,113.90,97.30,0.28,0.29,0.55,48.20,55.30,6.80,5.30,0.51,9.80,20.30,0.22,0.58,13.20,80.40,0.12
CHO,34,2018-12-28,BRK,W,100,87,104.30,90.80,95.80,0.10,0.33,0.48,50.50,46.30,4.20,14.30,0.47,7.10,23.50,0.07,0.42,13.20,80.40,0.20
CHO,35,2018-12-29,WAS,L,126,130,120.80,124.60,104.30,0.27,0.34,0.63,49.40,46.80,8.60,7.10,0.59,13.70,23.30,0.21,0.59,10.40,77.50,0.23
CHO,36,2018-12-31,ORL,W,125,100,127.60,102.10,97.90,0.39,0.28,0.63,48.90,69.00,8.20,1.80,0.56,7.40,14.60,0.35,0.47,9.90,75.50,0.15
CHO,37,2019-01-02,DAL,L,84,122,85.50,124.20,98.20,0.21,0.36,0.43,44.70,71.90,4.10,6.00,0.39,12.50,21.10,0.16,0.56,8.90,73.90,0.17
CHO,38,2019-01-05,DEN,L,110,123,113.60,127.00,96.80,0.32,0.35,0.59,50.50,56.40,7.20,6.30,0.54,15.40,29.30,0.26,0.53,5.90,67.30,0.15
CHO,39,2019-01-06,PHO,W,119,113,115.80,109.90,102.80,0.37,0.28,0.56,56.10,50.00,8.80,1.70,0.52,12.40,29.80,0.26,0.58,13.30,91.40,0.20
CHO,40,2019-01-08,LAC,L,109,128,107.10,125.80,101.80,0.32,0.37,0.53,48.90,55.60,4.90,7.90,0.47,9.70,20.80,0.28,0.59,8.90,82.50,0.19
ORL,1,2018-10-17,MIA,W,104,101,100.50,97.60,103.50,0.33,0.27,0.48,49.50,51.30,6.80,10.90,0.45,10.00,26.90,0.20,0.44,13.00,72.50,0.17
ORL,2,2018-10-19,CHO,L,88,120,87.20,119.00,100.90,0.15,0.33,0.44,44.40,50.00,7.90,13.00,0.41,13.00,21.80,0.11,0.56,13.00,72.70,0.18
ORL,3,2018-10-20,PHI,L,115,116,120.40,121.50,95.50,0.24,0.32,0.58,51.60,75.60,7.30,11.50,0.54,12.30,29.80,0.19,0.57,9.20,72.90,0.10
ORL,4,2018-10-22,BOS,W,93,90,96.50,93.40,96.40,0.11,0.38,0.48,49.00,73.70,6.20,3.90,0.46,8.50,16.00,0.07,0.46,11.20,82.00,0.08
ORL,5,2018-10-25,POR,L,114,128,119.10,133.70,95.70,0.23,0.35,0.60,47.60,67.40,5.20,11.70,0.57,12.90,25.60,0.19,0.61,9.20,70.70,0.24
ORL,6,2018-10-27,MIL,L,91,113,86.30,107.20,105.40,0.17,0.43,0.42,41.80,63.60,8.50,11.50,0.38,9.20,17.70,0.15,0.56,18.60,83.30,0.26
ORL,7,2018-10-30,SAC,L,99,107,96.60,104.40,102.50,0.24,0.47,0.49,48.50,77.80,9.80,12.90,0.46,13.70,20.40,0.18,0.54,13.60,82.20,0.20
ORL,8,2018-11-02,LAC,L,95,120,95.30,120.30,99.70,0.21,0.19,0.48,44.40,50.00,7.00,6.70,0.47,9.20,16.70,0.12,0.55,11.50,76.20,0.29
ORL,9,2018-11-04,SAS,W,117,110,122.90,115.50,95.20,0.20,0.35,0.59,50.00,63.00,7.40,7.50,0.57,7.50,25.00,0.14,0.50,10.00,76.20,0.25
ORL,10,2018-11-05,CLE,W,102,100,107.20,105.10,95.20,0.17,0.39,0.55,48.80,56.40,11.60,8.80,0.51,13.80,22.70,0.15,0.57,17.40,78.90,0.10
ORL,11,2018-11-07,DET,L,96,103,93.70,100.50,102.40,0.10,0.31,0.53,44.40,70.00,9.80,15.10,0.51,18.00,14.00,0.08,0.47,16.10,72.30,0.20
ORL,12,2018-11-09,WAS,W,117,108,118.30,109.20,98.90,0.22,0.36,0.62,53.90,59.10,8.10,10.90,0.59,13.70,25.60,0.19,0.58,16.60,83.80,0.16
ORL,13,2018-11-11,NYK,W,115,89,111.30,86.10,103.30,0.11,0.43,0.56,49.10,70.50,9.70,15.00,0.54,9.70,19.60,0.10,0.38,15.80,76.40,0.25
ORL,14,2018-11-12,WAS,L,109,117,115.10,123.60,94.70,0.12,0.34,0.58,45.30,65.10,5.30,13.00,0.57,11.30,19.00,0.09,0.59,9.70,78.80,0.30
ORL,15,2018-11-14,PHI,W,111,106,118.50,113.10,93.70,0.28,0.35,0.62,47.40,57.50,7.50,7.00,0.57,10.00,13.90,0.24,0.56,13.10,76.20,0.12
ORL,16,2018-11-17,LAL,W,130,117,125.50,113.00,103.60,0.25,0.34,0.63,50.00,56.00,4.80,13.30,0.60,11.20,25.00,0.20,0.53,12.20,78.90,0.23
ORL,17,2018-11-18,NYK,W,131,117,133.00,118.80,98.50,0.31,0.38,0.69,45.50,72.90,5.10,9.50,0.65,13.60,21.90,0.26,0.51,12.00,62.20,0.33
ORL,18,2018-11-20,TOR,L,91,93,94.50,96.60,96.30,0.23,0.36,0.49,53.30,70.60,5.20,7.50,0.45,13.20,22.90,0.18,0.50,15.00,86.40,0.07
ORL,19,2018-11-23,DEN,L,87,112,90.70,116.80,95.90,0.24,0.41,0.50,42.00,75.00,7.30,3.10,0.46,13.00,9.30,0.19,0.52,9.90,73.30,0.16
ORL,20,2018-11-25,LAL,W,108,104,105.40,101.50,102.40,0.15,0.33,0.55,51.70,73.80,7.80,9.40,0.51,11.60,19.60,0.14,0.53,16.30,87.80,0.25
ORL,21,2018-11-26,GSW,L,110,116,111.80,117.90,98.40,0.23,0.33,0.55,42.50,70.00,11.20,4.10,0.52,10.00,14.30,0.18,0.56,12.90,73.70,0.25
ORL,22,2018-11-28,POR,L,112,115,116.50,119.70,96.10,0.18,0.37,0.64,44.00,66.70,3.10,17.40,0.60,13.80,8.10,0.17,0.55,10.00,72.30,0.26
ORL,23,2018-11-30,PHO,W,99,85,108.40,93.10,91.30,0.22,0.33,0.55,52.40,59.00,7.70,8.90,0.52,11.80,20.50,0.16,0.45,11.70,80.00,0.12
ORL,24,2018-12-04,MIA,W,105,90,116.20,99.60,90.30,0.23,0.33,0.55,47.80,57.90,5.50,7.10,0.52,10.40,26.20,0.17,0.48,13.90,66.70,0.02
ORL,25,2018-12-05,DEN,L,118,124,116.40,122.30,91.80,0.08,0.52,0.60,48.20,66.70,3.90,6.30,0.58,8.40,13.30,0.08,0.62,9.20,89.50,0.28
ORL,26,2018-12-07,IND,L,90,112,92.00,114.50,97.80,0.15,0.37,0.47,47.00,55.60,3.10,10.40,0.45,12.90,17.60,0.11,0.52,8.20,77.60,0.16
ORL,27,2018-12-10,DAL,L,76,101,79.50,105.70,95.60,0.06,0.32,0.42,44.70,56.30,8.40,4.30,0.40,14.10,14.00,0.04,0.49,11.40,79.50,0.26
ORL,28,2018-12-13,CHI,W,97,91,101.10,94.90,95.90,0.28,0.40,0.53,56.60,67.60,8.30,11.30,0.48,14.80,22.00,0.22,0.55,18.40,97.10,0.18
ORL,29,2018-12-15,UTA,W,96,89,98.70,91.50,97.20,0.28,0.33,0.59,53.30,52.90,7.20,16.70,0.55,21.40,11.40,0.24,0.35,9.00,80.00,0.29
ORL,30,2018-12-19,SAS,L,90,129,96.60,138.50,93.20,0.19,0.35,0.47,42.30,55.90,5.40,5.20,0.45,10.20,21.20,0.11,0.73,11.30,84.60,0.22
ORL,31,2018-12-21,CHI,L,80,90,93.20,104.90,85.80,0.28,0.38,0.41,48.50,71.40,4.70,8.60,0.37,7.70,24.10,0.19,0.47,7.50,79.10,0.25
ORL,32,2018-12-23,MIA,L,91,115,100.00,126.40,91.00,0.46,0.40,0.54,50.60,51.70,4.40,9.30,0.49,18.40,28.60,0.33,0.60,10.50,75.70,0.15
ORL,33,2018-12-26,PHO,L,120,122,112.80,114.60,96.40,0.23,0.38,0.57,48.30,45.50,10.30,2.80,0.53,12.40,24.40,0.19,0.57,14.90,73.80,0.14
ORL,34,2018-12-28,TOR,W,116,87,115.30,86.40,100.60,0.24,0.28,0.56,59.40,65.90,3.00,13.10,0.52,12.70,28.90,0.20,0.36,9.40,77.80,0.20
